DTPU0000005501,jo,jp,ko,ip,iq
DTPU0000005502,pk,rj,qj,qk,ri
DTPU0000005503,dc,fd,ef,ee,fe
DTPU0000005504,oh,ni,oj,pi,nk
DTPU0000005505,rs,sr,rp,sn,rr
DTPU0000005506,bj,bk,ak,qn,al
DTPU0000005507,pn,po,nl,lo,ol
DTPU0000005508,qd,pd,pf,qf,qg
DTPU0000005509,dr,cr,cq,dq,ep
DTPU0000005510,km,jn,jl,kk,ln
DTPU0000005511,gf,ff,ih,jh,hh
DTPU0000005512,jn,km,ln,io,hj
DTPU0000005513,mc,ld,nd,lc,nb
DTPU0000005514,cn,do,eo,en,er
DTPU0000005515,qc,pc,oc,qe,rc
DTPU0000005516,jr,ir,ks,lr,jq
DTPU0000005517,es,aq,ds,fs,cs
DTPU0000005518,fm,dm,gl,en,do
DTPU0000005519,qn,qm,qo,qj,qk
DTPU0000005520,ci,fj,bj,ek,di
DTPU0000005521,jl,im,gm,hl,jk
DTPU0000005522,mr,hr,lr,kr,ir
DTPU0000005523,jb,ja,lb,la,ma
DTPU0000005524,hm,im,em,fl,gn
DTPU0000005525,kf,le,je,me,ld
DTPU0000005526,ja,ib,kb,lc,hc
DTPU0000005527,il,ji,im,ij,hj
DTPU0000005528,ih,jl,fk,jg,da
DTPU0000005529,kq,lp,jr,iq,jp
DTPU0000005530,fc,cj,fq,ci,cf
DTPU0000005531,ll,pm,mk,pl,kp
DTPU0000005532,no,on,ok,nl,dd
DTPU0000005533,qo,pr,qr,po,oo
DTPU0000005534,ha,je,lb,ka,ja
DTPU0000005535,sf,rf,rs,sg,se
DTPU0000005536,ll,lm,kl,lk,kj
DTPU0000005537,pn,qq,qm,pj,qn
DTPU0000005538,ms,ks,js,lr,ps
DTPU0000005539,bd,bc,cb,cc,df
DTPU0000005540,aj,bi,af,eg,ai
DTPU0000005541,hg,hh,gj,gh,gi
DTPU0000005542,dr,cq,cr,er,dq
DTPU0000005543,fm,hm,gn,il,gl
DTPU0000005544,gl,fm,hl,cf,kn
DTPU0000005545,or,op,rq,oq,sp
DTPU0000005546,ck,ek,bh,cg,bj
DTPU0000005547,bm,cn,er,dr,bn
DTPU0000005548,gh,hh,ef,ge,ig
DTPU0000005549,eh,fh,gh,ei,gg
DTPU0000005550,gk,ek,hk,ei,dj
DTPU0000005551,ch,dg,de,eg,be
DTPU0000005552,gd,gc,hb,fc,gb
DTPU0000005553,ij,hl,ik,hi,hj
DTPU0000005554,jo,kn,iq,ip,jp
DTPU0000005555,dk,cl,qk,bm,cm
DTPU0000005556,fe,ef,cf,gf,fg
DTPU0000005557,bb,cf,de,ae,ca
DTPU0000005558,hb,jc,id,he,kb
DTPU0000005559,bn,co,cq,dr,cr
DTPU0000005560,qh,qn,qj,qo,ph
DTPU0000005561,gn,fo,fn,hm,gp
DTPU0000005562,dj,di,cj,gj,hi
DTPU0000005563,rp,ql,pq,qp,pl
DTPU0000005564,dn,co,bm,em,bn
DTPU0000005565,hd,ic,gf,jd,ge
DTPU0000005566,hk,kn,in,ko,jk
DTPU0000005567,ks,ns,lr,ms,mq
DTPU0000005568,qk,dn,po,en,qo
DTPU0000005569,op,po,oq,no,oo
DTPU0000005570,mf,ne,nf,mg,ph
DTPU0000005571,de,cf,bd,af,be
DTPU0000005572,fa,gq,gr,eq,aq
DTPU0000005573,je,lf,kf,lb,ne
DTPU0000005574,fe,ba,ab,ca,bf
DTPU0000005575,bd,da,ad,ba,ac
DTPU0000005576,fb,ic,jb,hb,ia
DTPU0000005577,bd,bc,dc,dd,eb
DTPU0000005578,jj,ml,jn,ii,hj
DTPU0000005579,sl,sh,rm,sj,rg
DTPU0000005580,nn,ks,os,oq,js
DTPU0000005581,be,bf,cf,de,cc
DTPU0000005582,kp,jq,ir,kr,qq
DTPU0000005583,he,id,kc,jc,jd
DTPU0000005584,ij,hj,gk,hk,ek
DTPU0000005585,bb,ac,cb,bc,bd
DTPU0000005586,rs,qs,rp,sr,ro
DTPU0000005587,de,dr,cq,cr,er
DTPU0000005588,jg,ig,ji,jf,jj
DTPU0000005589,no,po,pp,on,om
DTPU0000005590,jq,ir,kr,js,is
DTPU0000005591,gr,ac,es,fp,ds
DTPU0000005592,jp,iq,hp,ir,io
DTPU0000005593,ld,lc,jd,kd,ke
DTPU0000005594,hp,gq,fr,iq,hr
DTPU0000005595,ir,jr,gr,hr,eh
DTPU0000005596,ck,bl,dj,bj,cm
DTPU0000005597,go,hq,in,gp,hn
DTPU0000005598,da,ed,ae,ga,de
DTPU0000005599,mq,oo,np,mr,ro
DTPU0000005600,gb,ja,ha,ib,hc
DTPU0000005601,ak,bi,bl,bj,bk
DTPU0000005602,dr,qn,bn,cn,qq
DTPU0000005603,kk,lj,kl,lk,mj
DTPU0000005604,dl,ek,fm,em,dk
DTPU0000005605,gq,fp,fq,bq,dr
DTPU0000005606,pj,qn,cj,fq,cm
DTPU0000005607,oi,ph,pi,qi,pj
DTPU0000005608,ik,gl,im,jl,hk
DTPU0000005609,me,mf,lf,ne,nd
DTPU0000005610,fa,ca,ec,bc,bb
DTPU0000005611,oo,np,nl,hn,ho
DTPU0000005612,sf,rc,pb,of,rg
DTPU0000005613,lc,kc,lb,kb,fa
DTPU0000005614,pi,og,qh,pg,pf
DTPU0000005615,on,om,ln,ll,oo
DTPU0000005616,sh,sg,la,rg,sf
DTPU0000005617,en,fm,fl,gk,em
DTPU0000005618,ph,qi,qg,pg,oh
DTPU0000005619,de,dg,bh,fg,eh
DTPU0000005620,il,hk,gk,gl,hm
DTPU0000005621,pj,qm,ok,pl,qk
DTPU0000005622,hc,jc,kd,ib,kc
DTPU0000005623,gm,gk,hm,hl,il
DTPU0000005624,rk,rn,sm,nm,sr
DTPU0000005625,im,jm,hn,in,go
DTPU0000005626,gl,fk,gj,hk,fh
DTPU0000005627,kf,le,li,jg,lh
DTPU0000005628,dh,cg,bh,ci,di
DTPU0000005629,lh,ni,oh,li,ki
DTPU0000005630,gp,go,eo,fp,fn
DTPU0000005631,gh,gj,hi,fi,eh
DTPU0000005632,jd,kc,kb,me,jc
DTPU0000005633,fq,cm,cn,cq,eq
DTPU0000005634,oo,ml,km,nm,lm
DTPU0000005635,og,ne,pf,nh,qe
DTPU0000005636,fj,di,ei,ek,eh
DTPU0000005637,il,jo,kn,km,im
DTPU0000005638,ng,kh,mh,lf,kg
DTPU0000005639,pg,qh,rh,rj,rg
DTPU0000005640,hj,ii,hi,il,ij
DTPU0000005641,kd,je,lb,lc,mb
DTPU0000005642,nm,qm,ll,om,ol
DTPU0000005643,df,ef,ed,ec,ee
DTPU0000005644,kg,kh,mg,lf,mi
DTPU0000005645,qo,pm,qn,pp,rn
DTPU0000005646,jj,gj,ii,hg,ji
DTPU0000005647,ik,hl,hj,ii,kj
DTPU0000005648,hd,id,he,ic,gc
DTPU0000005649,dr,eo,fp,fs,cq
DTPU0000005650,mk,lk,li,nj,kj
DTPU0000005651,de,aj,al,ai,bi
DTPU0000005652,ng,of,me,lf,pe
DTPU0000005653,gk,bj,el,gh,hl
DTPU0000005654,jp,iq,ho,hr,hp
DTPU0000005655,ji,ii,jg,kf,kh
DTPU0000005656,bb,cc,bd,ae,be
DTPU0000005657,fl,cl,dk,em,ck
DTPU0000005658,lp,mq,kq,kr,mr
DTPU0000005659,rj,qi,rm,rk,qk
DTPU0000005660,qr,pp,pr,rq,oq
DTPU0000005661,ji,kj,li,ij,jh
DTPU0000005662,mn,oq,on,np,oo
DTPU0000005663,hh,hk,ij,ig,ik
DTPU0000005664,qi,pg,rh,qh,pi
DTPU0000005665,pg,qf,qg,pf,of
DTPU0000005666,rq,pr,oq,nr,pp
DTPU0000005667,ne,mf,md,pf,ld
DTPU0000005668,ks,ns,nr,ms,js
DTPU0000005669,fn,eo,fm,en,fp
DTPU0000005670,fd,eg,bf,fe,ef
DTPU0000005671,bi,de,ed,aj,bk
DTPU0000005672,pg,qg,fc,pf,ph
DTPU0000005673,aq,bc,ad,ar,es
DTPU0000005674,kk,mm,ml,km,mp
DTPU0000005675,gi,gh,dg,fj,fi
DTPU0000005676,ki,kg,ig,lf,ih
DTPU0000005677,lm,pn,ln,oo,lp
DTPU0000005678,lr,mq,os,ns,pr
DTPU0000005679,pn,mn,lk,on,lo
DTPU0000005680,jd,lb,kc,ie,je
DTPU0000005681,pd,dd,qd,pc,dc
DTPU0000005682,jr,ls,js,is,po
DTPU0000005683,ai,bf,cd,ce,cf
DTPU0000005684,cj,ej,fk,dk,el
DTPU0000005685,oi,ph,qd,pd,pf
DTPU0000005686,ks,es,ds,an,gs
DTPU0000005687,el,fk,dm,ek,cs
DTPU0000005688,cq,cr,dr,er,dq
DTPU0000005689,pd,dd,pq,qd,qp
DTPU0000005690,gm,fn,in,dk,km
DTPU0000005691,jc,id,ha,ea,cb
DTPU0000005692,qn,cq,qo,po,cp
DTPU0000005693,lk,mq,no,ll,kk
DTPU0000005694,eg,ee,fg,ch,ff
DTPU0000005695,dj,cj,ck,hi,df
DTPU0000005696,jb,ha,ka,ja,kb
DTPU0000005697,rl,nl,ql,qm,oi
DTPU0000005698,gk,gg,bj,fk,el
DTPU0000005699,mc,me,nd,nc,pc
DTPU0000005700,jj,ml,lj,jh,mi
DTPU0000005701,gn,fo,en,go,eo
DTPU0000005702,nq,mr,mm,nn,pr
DTPU0000005703,gc,fc,ec,ed,fb
DTPU0000005704,in,gm,fn,go,lp
DTPU0000005705,qc,rg,rc,qd,rf
DTPU0000005706,jp,io,jo,jn,iq
DTPU0000005707,mj,nl,mm,oj,nk
DTPU0000005708,ic,ie,hd,gf,hf
DTPU0000005709,df,de,cg,ef,cf
DTPU0000005710,ck,bk,ai,bl,di
DTPU0000005711,ag,ah,aj,cg,ak
DTPU0000005712,hg,fg,fh,gg,hh
DTPU0000005713,lh,li,ki,mh,lk
DTPU0000005714,in,ml,rp,jl,mm
DTPU0000005715,hm,fl,gk,im,in
DTPU0000005716,hh,ki,hj,hk,kj
DTPU0000005717,mh,mi,ng,ji,nh
DTPU0000005718,ha,kc,ja,lb,la
DTPU0000005719,ph,qi,qh,ql,pg
DTPU0000005720,bd,bi,eg,be,fg
DTPU0000005721,gn,ho,hp,io,hm
DTPU0000005722,mm,nn,kn,lm,ll
DTPU0000005723,jp,iq,jq,kp,lq
DTPU0000005724,li,kj,ji,ii,ml
DTPU0000005725,ph,qg,qh,qf,oe
DTPU0000005726,lm,kl,ll,ml,lk
DTPU0000005727,nb,oc,pc,qc,nc
DTPU0000005728,lp,nm,kq,hq,mm
DTPU0000005729,is,js,ls,kr,lq
DTPU0000005730,ll,lm,kk,km,kl
DTPU0000005731,nr,mr,lr,oq,kr
DTPU0000005732,ne,od,pf,nd,qe
DTPU0000005733,jf,kj,ji,ni,kh
DTPU0000005734,rr,pr,on,sr,os
DTPU0000005735,hq,gp,ip,jo,gr
DTPU0000005736,bq,dr,fq,er,bp
DTPU0000005737,kc,oc,lc,od,nd
DTPU0000005738,lc,lb,la,mb,mc
DTPU0000005739,bf,bc,bg,ae,ad
DTPU0000005740,gm,hm,hn,im,il
DTPU0000005741,gf,gg,fg,fh,dg
DTPU0000005742,po,kn,ko,no,om
DTPU0000005743,qi,pj,qm,ql,pk
DTPU0000005744,gr,gp,hq,fq,gq
DTPU0000005745,on,np,op,pm,nn
DTPU0000005746,rj,rh,qi,qg,rc
DTPU0000005747,hg,if,gg,hf,ff
DTPU0000005748,oe,ne,od,qg,qe
DTPU0000005749,kc,ld,lb,jb,ke
DTPU0000005750,ia,jb,hb,ic,kb
DTPU0000005751,hq,ip,hr,ir,jq
DTPU0000005752,le,ne,md,nd,kf
DTPU0000005753,jj,jk,lk,ij,ik
DTPU0000005754,ni,oi,ph,oh,pg
DTPU0000005755,mf,ne,og,lc,of
DTPU0000005756,jf,me,qg,qh,lf
DTPU0000005757,ag,aj,ai,bi,bf
DTPU0000005758,gb,fc,ed,dd,hc
DTPU0000005759,bb,be,cb,da,db
DTPU0000005760,ki,mi,lh,mj,ji
DTPU0000005761,fs,gs,fr,es,ks
DTPU0000005762,ol,pl,qk,pk,pm
DTPU0000005763,ii,jg,ih,kj,jl
DTPU0000005764,lk,kj,li,ll,lj
DTPU0000005765,dm,fk,cl,cm,em
DTPU0000005766,mi,kg,mk,nh,kh
DTPU0000005767,lk,lj,kk,ll,mj
DTPU0000005768,kl,lk,ll,il,km
DTPU0000005769,gp,jn,io,gq,fq
DTPU0000005770,rs,rq,sp,ss,sr
DTPU0000005771,ql,rl,rk,sk,po
DTPU0000005772,mg,lh,lf,kh,me
DTPU0000005773,ll,jj,lk,ki,kl
DTPU0000005774,ap,sh,aq,cr,br
DTPU0000005775,dm,ck,cn,el,bm
DTPU0000005776,gp,fp,go,gq,fq
DTPU0000005777,kp,kq,lp,jq,jr
DTPU0000005778,er,dr,fr,cq,cr
DTPU0000005779,gh,ff,gg,fe,fi
DTPU0000005780,qi,qg,rh,pl,ri
DTPU0000005781,om,rj,sj,sp,po
DTPU0000005782,mb,ga,ka,ja,fa
DTPU0000005783,di,ei,cg,eh,fh
DTPU0000005784,ki,lj,mi,lh,hh
DTPU0000005785,pc,ne,od,pd,jd
DTPU0000005786,im,ih,gi,lk,lj
DTPU0000005787,oj,nl,ol,ok,ml
DTPU0000005788,kf,jf,ke,jc,kb
DTPU0000005789,lk,ml,kl,ko,ll
DTPU0000005790,qh,qn,qo,pi,ri
DTPU0000005791,ic,jb,jd,kc,ha
DTPU0000005792,ms,nr,ns,pr,rq
DTPU0000005793,jp,ko,kl,mn,mr
DTPU0000005794,qm,nm,mm,nl,rl
DTPU0000005795,ep,fp,eo,dr,dq
DTPU0000005796,ga,ed,hf,fc,fe
DTPU0000005797,eh,ef,ei,dg,di
DTPU0000005798,pq,sr,sq,rp,rr
DTPU0000005799,hc,gd,ge,gc,fd
DTPU0000005800,he,ie,ga,eb,fa
DTPU0000005801,ed,fc,de,ec,df
DTPU0000005802,ck,ch,dh,bi,dj
DTPU0000005803,hm,fm,gn,fo,ho
DTPU0000005804,rp,qq,op,no,pq
DTPU0000005805,qc,pc,pk,pd,pj
DTPU0000005806,cc,df,ce,dk,cl
DTPU0000005807,jk,kn,jn,il,ii
DTPU0000005808,dc,cd,ce,dd,fd
DTPU0000005809,kn,jp,lm,iq,kr
DTPU0000005810,eo,fn,fo,cn,ep
DTPU0000005811,kj,ij,kk,kl,jl
DTPU0000005812,hi,gg,ih,fg,fh
DTPU0000005813,nc,md,kc,lc,kd
DTPU0000005814,he,eb,gh,hg,hi
DTPU0000005815,qn,fc,qc,pc,qd
DTPU0000005816,kk,jl,ih,gl,hk
DTPU0000005817,ma,lb,kc,jd,md
DTPU0000005818,qp,pp,pq,ec,ed
DTPU0000005819,bq,dr,bo,bp,cr
DTPU0000005820,nc,md,oc,od,ob
DTPU0000005821,rc,rf,qc,rb,qb
DTPU0000005822,nq,np,pq,oo,po
DTPU0000005823,pc,pf,oc,pe,pb
DTPU0000005824,il,hk,kk,jk,jl
DTPU0000005825,bd,eg,dh,cd,ff
DTPU0000005826,dg,bg,dj,bj,di
DTPU0000005827,mm,nl,ml,nn,mn
DTPU0000005828,rh,qi,sn,ro,qk
DTPU0000005829,qn,ql,rk,rn,rm
DTPU0000005830,nr,so,sq,sp,oq
DTPU0000005831,kq,ls,ms,mr,kr
DTPU0000005832,bf,gd,hc,fe,dg
DTPU0000005833,cf,de,df,ga,ea
DTPU0000005834,cg,bh,eh,af,fg
DTPU0000005835,sj,rk,rm,sl,si
DTPU0000005836,jj,li,jk,il,kj
DTPU0000005837,dp,pd,dd,qd,qp
DTPU0000005838,kj,lj,jj,kh,lg
DTPU0000005839,bm,cl,bl,bk,cn
DTPU0000005840,nq,mm,mr,op,on
DTPU0000005841,jb,ja,ib,hc,ic
DTPU0000005842,cq,dn,ep,dr,do
DTPU0000005843,ka,qe,rb,rc,qc
DTPU0000005844,do,fn,co,dn,dr
DTPU0000005845,cp,dr,co,eq,er
DTPU0000005846,hb,ga,ia,jb,gc
DTPU0000005847,gs,is,hs,lq,es
DTPU0000005848,hi,ih,hn,ik,hk
DTPU0000005849,ji,ki,kh,jj,ii
DTPU0000005850,hb,hd,ge,ic,ib
DTPU0000005851,qh,qj,rj,ri,ph
DTPU0000005852,db,dc,ib,ja,eb
DTPU0000005853,md,nc,lc,mc,le
DTPU0000005854,jb,ia,ka,kb,hb
DTPU0000005855,bh,ch,bi,bk,cj
DTPU0000005856,fh,ci,de,ei,eh
DTPU0000005857,ks,hs,ir,lr,gs
DTPU0000005858,cn,fq,po,qk,qo
DTPU0000005859,sc,sf,sg,rg,se
DTPU0000005860,mg,nf,le,of,ld
DTPU0000005861,no,mn,mm,nm,mo
DTPU0000005862,gm,fn,ck,hj,ak
DTPU0000005863,nn,jk,mm,kj,lm
DTPU0000005864,qh,ri,ph,qg,pi
DTPU0000005865,fg,id,kg,je,ib
DTPU0000005866,mn,ln,nm,mo,ll
DTPU0000005867,sm,sp,rn,sq,sl
DTPU0000005868,ah,qk,bg,db,fg
DTPU0000005869,ba,be,cc,db,bd
DTPU0000005870,sm,rn,sn,sp,rs
DTPU0000005871,ee,ic,ga,hd,ha
DTPU0000005872,le,mh,ng,mg,mf
DTPU0000005873,fq,fo,qq,eq,ep
DTPU0000005874,mf,ld,ne,mc,lc
DTPU0000005875,ff,eh,fh,ge,fg
DTPU0000005876,cn,do,co,dr,cr
DTPU0000005877,fj,fh,fi,ei,gi
DTPU0000005878,mf,jh,kc,ne,kg
DTPU0000005879,eb,ed,db,fd,fc
DTPU0000005880,lc,kb,jb,ic,ib
DTPU0000005881,oe,pf,pc,pb,qc
DTPU0000005882,ri,rh,qi,pf,og
DTPU0000005883,fl,gj,fk,em,gi
DTPU0000005884,sh,fs,ds,es,cs
DTPU0000005885,qc,rc,rd,pc,qd
DTPU0000005886,ng,of,mg,nf,mh
DTPU0000005887,gf,ef,gg,fg,hi
DTPU0000005888,kh,ig,hh,ji,fe
DTPU0000005889,cc,ce,dc,de,cd
DTPU0000005890,go,fn,fm,gm,hn
DTPU0000005891,pl,rk,rl,ql,pk
DTPU0000005892,cq,cn,de,fq,eq
DTPU0000005893,fk,fl,em,el,dm
DTPU0000005894,kl,km,ll,ln,kk
DTPU0000005895,pi,qi,qh,rh,pg
DTPU0000005896,ce,de,bd,cb,bb
DTPU0000005897,cq,cp,bq,bp,cc
DTPU0000005898,kb,kc,ie,jd,jc
DTPU0000005899,km,mp,kl,jm,lq
DTPU0000005900,hr,ir,fr,gs,kr
DTPU0000005901,hd,if,hg,fd,ie
DTPU0000005902,em,dm,dn,el,fk
DTPU0000005903,gg,fg,fe,eh,fh
DTPU0000005904,cm,fm,cl,dm,gl
DTPU0000005905,fq,fc,hq,eq,cq
DTPU0000005906,hg,ii,gi,gh,ig
DTPU0000005907,dm,cm,al,bl,bk
DTPU0000005908,lc,ki,od,kh,ji
DTPU0000005909,hc,gd,ea,ca,bb
DTPU0000005910,mh,mi,lg,nh,li
DTPU0000005911,cc,fq,fc,qn,eq
DTPU0000005912,lm,jk,kj,hh,gi
DTPU0000005913,jh,lj,ki,lh,mi
DTPU0000005914,so,rp,rr,sr,sq
DTPU0000005915,rl,rm,rk,qm,pl
DTPU0000005916,di,ei,ek,fj,cj
DTPU0000005917,cq,bq,ea,dr,bp
DTPU0000005918,ie,hf,ga,kk,dg
DTPU0000005919,fq,gr,hq,cq,gq
DTPU0000005920,lo,mn,ko,ln,nn
DTPU0000005921,ri,qk,rj,pk,si
DTPU0000005922,fq,gr,eq,gp,fr
DTPU0000005923,mc,kb,ea,lb,mb
DTPU0000005924,in,jn,lm,lo,km
DTPU0000005925,ok,nl,nm,ol,ll
DTPU0000005926,cd,dc,ce,ee,ed
DTPU0000005927,ok,nm,nn,pj,ro
DTPU0000005928,kl,gj,fk,ij,jl
DTPU0000005929,cc,dc,bd,de,ed
DTPU0000005930,pc,pd,pj,qd,qn
DTPU0000005931,hn,jn,iq,im,ip
DTPU0000005932,ks,ls,qs,sp,mo
DTPU0000005933,ph,si,qg,sj,sk
DTPU0000005934,fq,hq,eq,cq,ep
DTPU0000005935,og,pf,qe,sf,pe
DTPU0000005936,fo,jr,ep,gn,kp
DTPU0000005937,ed,fg,fd,eh,ff
DTPU0000005938,lk,mj,ji,jk,kj
DTPU0000005939,iq,fq,gq,eq,hq
DTPU0000005940,lg,lh,ii,kh,jl
DTPU0000005941,hc,hg,ig,jd,hd
DTPU0000005942,go,hn,io,fp,jq
DTPU0000005943,ge,gf,gg,ff,hf
DTPU0000005944,ed,fb,de,da,dg
DTPU0000005945,md,jb,nd,kb,qk
DTPU0000005946,im,ik,hi,hl,hh
DTPU0000005947,dm,fh,cg,ei,cm
DTPU0000005948,ik,hl,ij,jk,hk
DTPU0000005949,le,kd,lf,kg,kf
DTPU0000005950,ir,hr,jq,gr,gq
DTPU0000005951,es,fs,ed,ds,bq
DTPU0000005952,ig,if,lf,je,hf
DTPU0000005953,dp,pd,dd,qd,qp
DTPU0000005954,pr,ps,rs,on,os
DTPU0000005955,dg,ef,ch,bc,df
DTPU0000005956,ik,hk,jj,gl,ij
DTPU0000005957,gq,gr,gs,gn,fs
DTPU0000005958,nn,mn,mo,kn,lo
DTPU0000005959,mr,qp,nq,os,nm
DTPU0000005960,jj,hj,gk,hi,gj
DTPU0000005961,nq,op,mq,no,mp
DTPU0000005962,oi,mi,mj,ni,lk
DTPU0000005963,fq,iq,hq,eq,ip
DTPU0000005964,gd,gc,ic,fd,he
DTPU0000005965,cb,dd,bc,ec,eb
DTPU0000005966,qq,qp,ql,rl,qk
DTPU0000005967,jl,nr,gm,ml,fn
DTPU0000005968,pg,qi,oh,og,pf
DTPU0000005969,fp,cq,dr,bq,er
DTPU0000005970,ki,lh,kl,jh,ji
DTPU0000005971,bd,da,ae,ac,fd
DTPU0000005972,no,pq,or,kr,mp
DTPU0000005973,kk,mk,nj,nk,ll
DTPU0000005974,fg,gf,ig,kj,ic
DTPU0000005975,gj,hk,ij,ik,ii
DTPU0000005976,cb,ed,fd,fc,ge
DTPU0000005977,hl,gl,ll,hk,lk
DTPU0000005978,hq,ip,js,is,gr
DTPU0000005979,ei,eh,fh,gh,ek
DTPU0000005980,lj,lk,ql,kj,rk
DTPU0000005981,hl,hk,ij,il,ik
DTPU0000005982,la,si,ma,se,rd
DTPU0000005983,ro,sh,sg,si,qg
DTPU0000005984,ob,qc,rl,pc,qb
DTPU0000005985,ob,pc,oe,pb,qc
DTPU0000005986,bj,ci,bh,cg,cj
DTPU0000005987,mq,mp,jq,np,lr
DTPU0000005988,fp,gq,hp,hn,go
DTPU0000005989,ih,gh,ig,il,hi
DTPU0000005990,qh,qj,pi,ri,pk
DTPU0000005991,ij,hk,gl,jl,im
DTPU0000005992,jg,jh,kj,kg,ih
DTPU0000005993,po,nl,lk,mm,op
DTPU0000005994,pc,qf,pg,qg,qc
DTPU0000005995,ip,jo,kr,jq,hq
DTPU0000005996,dp,pd,dd,qd,qp
DTPU0000005997,bo,dr,eo,cq,bp
DTPU0000005998,gg,hg,fg,fe,gf
DTPU0000005999,cq,lq,bn,kr,er
DTPU0000006000,ic,hd,fd,pj,gc
DTPU0000006001,ah,dj,aj,bl,ag
DTPU0000006002,fj,gj,gi,fk,fh
DTPU0000006003,or,np,pq,op,nr
DTPU0000006004,ld,ke,ng,of,mf
DTPU0000006005,ek,ck,bi,dl,ej
DTPU0000006006,lp,lm,mo,mp,mm
DTPU0000006007,kp,jl,jq,kk,hm
DTPU0000006008,ae,kj,ad,bh,bd
DTPU0000006009,qh,rg,pi,rh,qf
DTPU0000006010,ld,kd,lc,mf,ke
DTPU0000006011,pd,qk,qc,pc,nc
DTPU0000006012,on,qn,pm,pn,oo
DTPU0000006013,ph,oh,pg,oi,qi
DTPU0000006014,rp,rj,qq,si,rh
DTPU0000006015,ok,pj,oj,nk,rn
DTPU0000006016,so,rn,sp,sm,rm
DTPU0000006017,rg,qh,rh,qi,rf
DTPU0000006018,hk,hl,gl,im,hj
DTPU0000006019,eq,fq,fc,dq,cq
DTPU0000006020,db,ac,da,cb,ab
DTPU0000006021,ph,oi,rj,pi,rk
DTPU0000006022,lb,kb,jc,nb,mc
DTPU0000006023,io,lr,hp,ko,jn
DTPU0000006024,mo,nm,po,nn,ol
DTPU0000006025,lm,kn,mm,nm,ol
DTPU0000006026,ik,hk,gl,hl,ij
DTPU0000006027,nj,oi,ph,qi,pj
DTPU0000006028,hl,ik,ij,il,hm
DTPU0000006029,hn,dd,hl,im,dc
DTPU0000006030,hf,ig,gf,ji,ie
DTPU0000006031,hj,ij,ii,kj,li
DTPU0000006032,ef,cf,de,bd,bf
DTPU0000006033,rm,qn,qq,rq,pn
DTPU0000006034,rj,pi,qh,ri,qk
DTPU0000006035,kd,je,jd,if,jg
DTPU0000006036,og,of,ng,pf,pe
DTPU0000006037,ai,aj,bj,af,bi
DTPU0000006038,sk,po,rl,qk,sm
DTPU0000006039,fn,gm,eo,en,dm
DTPU0000006040,ml,nn,lm,mm,nm
DTPU0000006041,mb,mc,lb,nb,je
DTPU0000006042,li,ji,kh,lh,kj
DTPU0000006043,ej,fj,ek,cj,dk
DTPU0000006044,dm,qk,el,em,cl
DTPU0000006045,mm,nl,nk,ll,ok
DTPU0000006046,pg,nh,oh,og,ni
DTPU0000006047,ak,bc,bl,ca,sm
DTPU0000006048,od,md,ne,nc,oc
DTPU0000006049,ch,fg,ff,fj,cg
DTPU0000006050,gp,jr,jq,fp,ir
DTPU0000006051,qf,pg,ri,rg,rh
DTPU0000006052,pe,nd,of,me,oc
DTPU0000006053,pg,of,qf,pf,pe
DTPU0000006054,rl,so,sk,pl,sr
DTPU0000006055,km,ko,jn,io,ks
DTPU0000006056,hm,gn,im,hi,ho
DTPU0000006057,fn,em,dn,gm,dm
DTPU0000006058,ib,hc,ja,kb,ia
DTPU0000006059,dp,pd,dd,qd,qp
DTPU0000006060,hc,ch,pd,qd,ci
DTPU0000006061,fb,ea,ba,da,ab
DTPU0000006062,eq,ep,gn,fp,dq
DTPU0000006063,pg,oh,qh,pi,rg
DTPU0000006064,fm,en,cl,bm,eo
DTPU0000006065,hg,ji,ig,ki,gg
DTPU0000006066,hm,gn,im,il,ik
DTPU0000006067,fh,fg,qk,ei,gf
DTPU0000006068,im,jm,jl,kl,jo
DTPU0000006069,hi,ij,ih,hh,ji
DTPU0000006070,ja,kb,lb,kc,la
DTPU0000006071,ro,sm,ri,sn,sj
DTPU0000006072,lp,mn,lo,kq,pp
DTPU0000006073,kr,jq,ir,lq,lp
DTPU0000006074,dp,pd,dd,qd,qp
DTPU0000006075,rm,pn,qm,qn,pm
DTPU0000006076,di,ci,ei,bj,cj
DTPU0000006077,oc,sh,ob,rc,pc
DTPU0000006078,hm,gn,ha,el,fn
DTPU0000006079,po,pr,oo,qo,qn
DTPU0000006080,ce,jd,de,hc,cf
DTPU0000006081,km,jl,ll,jm,in
DTPU0000006082,qi,pj,rh,of,pg
DTPU0000006083,jn,ko,im,jo,hm
DTPU0000006084,gs,fr,hs,hr,iq
DTPU0000006085,ol,mh,ng,mf,jc
DTPU0000006086,je,ig,ie,hf,if
DTPU0000006087,nc,qc,od,nd,pc
DTPU0000006088,fh,hg,gh,ig,gg
DTPU0000006089,lm,kn,kk,nm,lq
DTPU0000006090,ia,se,rc,be,sp
DTPU0000006091,lc,mf,ib,ne,od
DTPU0000006092,mi,ni,nh,mj,oh
DTPU0000006093,ea,db,fb,ga,gb
DTPU0000006094,dk,bj,bi,ch,cl
DTPU0000006095,hj,ih,jl,hh,kk
DTPU0000006096,ji,kh,gh,fh,jj
DTPU0000006097,gj,gi,hi,ih,hh
DTPU0000006098,ls,kl,km,ll,jm
DTPU0000006099,rr,rq,sp,rp,sq
